Price,Floors,Area,Road_Width,City_Bhaktapur,City_Kathmandu,City_Lalitpur,Road_Type_Blacktopped,Road_Type_Gravelled,Road_Type_Soil Stabilized
-0.48078240894848684,4.0,3.0,13.0,0,1,0,0,1,0
-0.9533419411590677,2.0,3.0625,14.0,0,1,0,1,0,0
0.6867176118070657,2.75,7.0,13.0,0,1,0,1,0,0
-0.20280621353049816,3.0,7.5,15.0,1,0,0,1,0,0
-0.3139966916976936,3.0,5.0,13.0,0,1,0,0,1,0
0.07516998188749055,2.75,4.25,13.0,0,1,0,1,0,0
0.853503329057859,2.75,4.5,12.0,0,1,0,1,0,0
-0.675365745741079,3.0,3.5,13.0,0,1,0,0,1,0
-0.45298478940668796,3.0,5.0,20.0,0,1,0,0,1,0
-0.9533419411590677,2.75,3.0625,13.0,0,1,0,0,1,0
-0.6475681261992801,2.75,4.25,13.0,0,1,0,0,1,0
2.0210033498134115,2.0,12.0,14.0,0,1,0,1,0,0
0.3253485577636804,3.0,5.75,20.0,0,1,0,1,0,0
-0.8699490825336711,1.0,5.25,12.0,0,1,0,1,0,0
-0.6475681261992801,3.0,3.0,14.0,0,1,0,0,0,1
0.7423128508906635,2.75,6.0,13.0,0,1,0,1,0,0
-0.6197705066574812,2.75,3.0,12.0,0,1,0,0,1,0
0.6311223727234679,3.0,8.0,20.0,0,1,0,1,0,0
-0.6475681261992801,3.0,5.0,14.0,0,1,0,0,1,0
-0.9255443216172687,2.0,4.0,13.0,0,0,1,0,1,0
-0.20280621353049816,4.0,4.0,30.0,0,1,0,1,0,0
-0.8143538434500733,3.0,4.0625,13.0,0,0,1,0,1,0
-1.2035205170352574,1.0,2.6875,10.0,0,1,0,0,1,0
-0.7587586043664756,2.75,4.0,15.0,0,1,0,0,0,1
-0.9255443216172687,2.75,3.0,13.0,0,0,1,1,0,0
-0.9255443216172687,2.75,3.0,10.0,0,1,0,0,1,0
0.5755271336398702,3.0,4.0,15.0,0,1,0,1,0,0
3.6888605223213435,3.0,20.0,20.0,0,1,0,1,0,0
3.466479565986953,3.0,18.0,20.0,0,1,0,1,0,0
-0.28619907215589474,3.0,4.5,20.0,0,1,0,1,0,0
-0.6197705066574812,2.75,4.0,16.0,0,1,0,1,0,0
0.408741416389077,2.75,8.1,15.0,0,1,0,1,0,0
1.7430271543954228,3.0,6.5,15.0,0,1,0,1,0,0
0.07516998188749055,3.0,6.5,32.0,0,1,0,1,0,0
-0.7587586043664756,2.75,3.25,13.0,0,1,0,1,0,0
-0.8699490825336711,2.75,3.0,16.0,0,1,0,1,0,0
0.07516998188749055,2.75,7.0,15.0,0,1,0,0,1,0
-0.8921871781671101,2.75,2.8125,13.0,0,0,1,0,0,1
-0.8421514629918722,2.75,3.5,13.0,0,1,0,0,1,0
-0.48078240894848684,3.0,5.5,12.0,0,0,1,0,1,0
-0.036020496279704925,4.0,5.0,12.0,0,1,0,1,0,0
-0.6197705066574812,3.0,3.0,13.0,0,1,0,1,0,0
-0.3417943112394925,3.0,4.0,13.0,0,1,0,1,0,0
-0.5474966958488041,3.0,4.0,13.0,0,0,1,0,1,0
-0.8421514629918722,2.75,3.5,12.0,0,1,0,0,0,1
-0.036020496279704925,2.75,6.25,12.0,0,1,0,0,1,0
-0.5919728871156823,3.0,4.0,12.0,0,1,0,1,0,0
-0.8143538434500733,2.75,2.75,10.0,0,1,0,1,0,0
-0.2139252613472177,2.75,5.5,15.0,0,1,0,1,0,0
-0.41406812204816956,2.75,6.25,13.0,0,1,0,1,0,0
0.408741416389077,2.0,8.25,13.0,0,1,0,1,0,0
0.4643366554726747,2.75,7.0,15.0,0,1,0,1,0,0
-0.45298478940668796,3.0,4.5,13.0,0,1,0,1,0,0
-0.09161573536330267,2.75,4.0,13.0,0,1,0,1,0,0
0.8813009485996578,2.75,9.0,16.0,0,0,1,1,0,0
2.576955740649389,2.75,9.0,20.0,0,0,1,1,0,0
-0.9255443216172687,3.0,3.0,12.0,0,1,0,1,0,0
-1.314710995202453,1.0,3.0,13.0,0,0,1,1,0,0
-0.20280621353049816,4.0,3.5,33.0,0,0,1,1,0,0
-0.6197705066574812,3.0,3.5,13.0,0,1,0,1,0,0
-0.6475681261992801,2.0,5.0,15.0,0,1,0,0,1,0
0.13076522097108828,2.75,6.75,20.0,0,1,0,0,1,0
-1.1368062301349402,2.0,2.5,13.0,0,1,0,0,1,0
-0.2584014526140959,4.0,4.25,32.0,0,1,0,0,1,0
-0.7309609848246766,2.75,5.0,20.0,0,1,0,1,0,0
-0.3695919307812914,2.75,3.5,0.0,0,1,0,0,0,1
-0.7865562239082744,3.0,3.5,13.0,0,0,1,0,1,0
-0.7865562239082744,2.75,4.25,13.0,0,1,0,1,0,0
-0.39738955032309026,3.0,4.0,13.0,0,1,0,1,0,0
-0.45298478940668796,3.0,4.0,13.0,0,1,0,1,0,0
-0.230603833072297,3.0,6.9375,15.0,0,1,0,1,0,0
-0.5641752675738835,3.0,4.1,13.0,0,1,0,1,0,0
-0.8143538434500733,3.0,3.1875,10.0,0,0,1,0,1,0
-0.5641752675738835,3.0,3.75,20.0,0,0,1,0,1,0
-0.8699490825336711,3.0,3.0,11.0,0,0,1,0,1,0
-0.8421514629918722,3.0,3.25,13.0,0,0,1,0,1,0
-0.5085800284902857,3.0,4.5,10.0,0,1,0,0,1,0
-0.036020496279704925,3.0,4.5,8.0,0,1,0,0,1,0
-0.675365745741079,3.5,7.0,15.0,1,0,0,0,1,0
-0.42518716986488914,2.75,5.25,12.0,0,0,1,1,0,0
0.9646938072250544,2.0,14.0,14.0,0,1,0,1,0,0
-0.39738955032309026,2.0,4.0,16.0,0,0,1,0,1,0
-0.230603833072297,2.75,4.0,0.0,0,0,1,0,0,1
0.35314617730547926,3.0,3.0,20.0,0,1,0,0,0,1
-0.8977467020754699,3.0,11.0,20.0,0,1,0,0,1,0
3.132908131485366,3.0,20.0,15.0,0,1,0,1,0,0
-1.2591157561188553,1.0,3.0,14.0,0,0,1,0,1,0
2.0210033498134115,3.0,9.0,13.0,0,1,0,1,0,0
-0.8755086064420308,3.0,3.5,14.0,0,1,0,0,1,0
0.047372362345691685,3.0,7.0,15.0,0,1,0,1,0,0
0.408741416389077,3.0,7.0,20.0,0,1,0,1,0,0
0.15856284051288716,5.0,6.0,14.0,0,1,0,1,0,0
-0.7031633652828778,2.0,3.5,13.0,0,1,0,0,1,0
0.24195569913828377,2.75,8.0,14.0,0,1,0,1,0,0
-0.8977467020754699,3.0,3.2,0.0,0,1,0,0,0,1
-0.3695919307812914,2.75,9.0,0.0,0,1,0,0,0,1
-1.1479252779516598,1.0,3.9375,13.0,0,0,1,0,1,0
-0.8810681303503906,3.0,3.1,12.0,0,1,0,1,0,0
-0.6586871740159996,3.0,3.5,12.0,0,1,0,1,0,0
-0.2584014526140959,2.75,3.75,10.0,0,1,0,1,0,0
-0.5919728871156823,2.0,3.1,15.0,0,1,0,0,1,0
-0.2584014526140959,3.0,4.0,12.0,0,1,0,1,0,0
2.0210033498134115,2.0,16.0,20.0,0,1,0,1,0,0
0.21415807959648492,2.75,4.5,22.0,0,1,0,1,0,0
0.4921342750144736,3.0,6.5,10.0,0,1,0,1,0,0
-0.6475681261992801,2.75,4.0,22.0,0,1,0,0,1,0
-0.20280621353049816,3.0,4.0,20.0,0,1,0,0,0,1
-0.8977467020754699,2.75,3.0,13.0,0,0,1,0,0,1
2.354574784314998,2.75,5.0,22.0,0,0,1,0,0,1
-1.2035205170352574,1.0,2.0452885317750185,20.0,0,0,1,1,0,0
-0.42518716986488914,2.75,4.0,13.0,0,0,1,1,0,0
-0.2139252613472177,2.75,5.0,13.0,0,1,0,1,0,0
-0.48078240894848684,3.0,4.6875,12.0,0,1,0,0,1,0
-0.09161573536330267,2.75,6.0,12.0,0,1,0,1,0,0
-0.9255443216172687,2.0,4.1,11.0,0,1,0,0,0,1
0.07516998188749055,2.0,5.6875,20.0,0,1,0,1,0,0
-0.20280621353049816,3.0,4.0,13.0,0,0,1,1,0,0
-0.6475681261992801,2.75,5.4375,30.0,0,1,0,1,0,0
-0.5363776480320845,2.75,3.75,13.0,0,1,0,0,0,1
-0.7031633652828778,3.0,3.5625,15.0,0,1,0,0,0,1
-0.6197705066574812,2.0,3.625,13.0,0,1,0,0,1,0
-0.3139966916976936,2.75,4.0,15.0,0,1,0,0,1,0
-0.48078240894848684,2.75,8.0,14.0,0,0,1,0,1,0
-0.5363776480320845,3.0,4.0,15.0,0,1,0,1,0,0
-0.5363776480320845,3.0,4.0,14.0,0,1,0,1,0,0
-0.7031633652828778,3.0,3.0,13.0,0,0,1,1,0,0
-1.1757228974934586,2.0,3.0,13.0,0,0,1,0,1,0
-0.3417943112394925,3.0,4.0,26.0,0,1,0,0,1,0
-0.5363776480320845,3.0,4.0,15.0,0,1,0,1,0,0
-0.5363776480320845,3.0,4.0,13.0,0,1,0,1,0,0
-0.5085800284902857,2.75,3.3,12.0,0,1,0,0,0,1
-0.28619907215589474,3.0,4.5,18.0,0,0,1,1,0,0
1.5762414371446296,3.0,10.0,15.0,0,1,0,1,0,0
0.4921342750144736,4.0,6.0,15.0,0,1,0,1,0,0
-0.5085800284902857,3.0,4.0,30.0,0,1,0,0,1,0
0.6311223727234679,3.0,8.0,15.0,0,1,0,1,0,0
-0.036020496279704925,2.75,6.5,18.0,0,1,0,1,0,0
2.576955740649389,2.75,10.875,12.0,0,1,0,1,0,0
0.7145152313488645,2.0,4.0,21.0,0,0,1,1,0,0
0.019574742803892813,3.0,4.0,15.0,0,1,0,1,0,0
-0.675365745741079,3.0,7.888970051132214,12.0,0,1,0,1,0,0
-0.5641752675738835,2.75,3.25,15.0,0,1,0,1,0,0
0.4643366554726747,2.5,4.0,20.0,0,1,0,1,0,0
0.6867176118070657,2.75,8.0,13.0,0,1,0,1,0,0
-0.036020496279704925,3.0,5.25,13.0,0,0,1,0,0,1
-0.8143538434500733,3.0,3.2,0.0,0,1,0,0,0,1
-0.17500859398869928,3.0,5.0,15.0,0,1,0,1,0,0
-0.7031633652828778,2.0,3.0,14.0,0,1,0,1,0,0
1.1870747635594454,2.75,8.0,15.0,0,1,0,0,1,0
0.35314617730547926,2.5,6.0,15.0,0,1,0,0,1,0
-1.2813538517522942,1.0,3.0,10.0,0,1,0,0,0,1
-0.8143538434500733,3.0,5.551497443389335,15.0,0,0,1,0,1,0
-0.7587586043664756,2.75,14.0,20.0,0,1,0,0,0,1
0.2975509382218815,3.0,5.0,14.0,0,1,0,0,0,1
0.2975509382218815,2.0,10.0,13.0,0,1,0,0,0,1
-0.42518716986488914,2.75,6.375,16.0,0,1,0,0,0,1
-0.036020496279704925,4.0,7.0,20.0,0,1,0,0,0,1
-0.5085800284902857,2.75,4.0,14.0,0,1,0,0,0,1
1.5484438176028308,2.75,18.0,15.0,0,1,0,0,0,1
2.0210033498134115,3.0,10.0,12.0,0,1,0,0,0,1
2.0210033498134115,4.0,16.0,9.0,0,0,1,0,0,1
0.07516998188749055,3.0,8.31263696128561,12.0,0,1,0,1,0,0
-0.48078240894848684,2.75,4.0,16.0,0,1,0,0,1,0
-1.2869133756606541,1.0,3.2,12.0,0,1,0,0,1,0
-0.7865562239082744,3.0,4.0,14.0,0,0,1,0,0,1
3.5498724246123494,2.0,24.0,20.0,0,0,1,0,0,1
0.24195569913828377,3.0,6.1,14.0,0,1,0,0,0,1
-0.230603833072297,3.0,7.0,20.0,0,1,0,0,0,1
0.5477295140980714,3.0,3.85,20.0,0,1,0,0,0,1
-0.6475681261992801,3.0,3.25,20.0,0,1,0,0,0,1
-0.230603833072297,3.0,6.0,18.0,0,0,1,1,0,0
0.6311223727234679,2.75,7.0,12.0,0,1,0,0,0,1
-0.6197705066574812,4.0,4.0,20.0,1,0,0,0,0,1
-0.8699490825336711,3.0,3.5,13.0,0,1,0,0,0,1
0.047372362345691685,4.0,6.3,12.0,0,1,0,0,0,1
2.159991447522406,2.75,14.0,20.0,0,1,0,0,0,1
-1.2313181365770565,1.0,3.0,13.0,0,1,0,0,1,0
-0.3417943112394925,2.75,5.0,13.0,0,1,0,0,0,1
-0.11941335490510153,2.75,4.0,20.0,0,1,0,0,0,1
0.21415807959648492,3.0,5.0,14.0,0,1,0,1,0,0
-0.8977467020754699,3.0,4.0,16.0,0,1,0,0,0,1
0.21415807959648492,3.0,6.0,20.0,0,1,0,0,0,1
-0.48078240894848684,1.0,7.0,13.0,1,0,0,0,1,0
-0.8699490825336711,3.0,3.0,13.0,0,1,0,0,0,1
0.6311223727234679,2.75,7.125,20.0,0,1,0,1,0,0
1.3260628612684398,3.0,7.0,20.0,0,1,0,0,0,1
-0.2584014526140959,3.0,3.375,20.0,0,1,0,1,0,0
-0.8810681303503906,2.0,3.25,15.0,0,1,0,0,1,0
-0.2584014526140959,2.5,4.0,15.0,0,1,0,1,0,0
0.9646938072250544,3.0,8.0,15.0,0,1,0,1,0,0
-0.2584014526140959,3.0,5.1875,20.0,0,1,0,0,1,0
2.2989795452314,5.0,6.5,20.0,1,0,0,1,0,0
-0.39738955032309026,3.0,3.5,12.0,0,1,0,0,0,1
0.408741416389077,3.0,4.0,12.0,0,1,0,1,0,0
-0.20280621353049816,3.0,6.0,12.0,0,1,0,0,0,1
-1.0812109910513426,2.0,3.25,13.0,0,1,0,0,0,1
-0.8977467020754699,3.0,3.5,13.0,0,1,0,0,0,1
-0.7587586043664756,2.0,4.0,13.0,0,1,0,1,0,0
-1.0367347997844643,1.0,5.0,11.0,0,1,0,0,0,1
2.0210033498134115,4.5,13.0,14.0,0,1,0,0,1,0
-0.9533419411590677,3.0,3.1,10.0,0,1,0,1,0,0
1.07588428539225,3.0,7.5,15.0,0,1,0,1,0,0
0.5199318945562725,3.0,8.0,12.0,0,1,0,0,1,0
-0.675365745741079,3.0,6.0,20.0,1,0,0,0,0,1
-0.5085800284902857,2.0,3.5,13.12336,0,1,0,0,0,1
2.576955740649389,4.0,8.0,29.52756,0,1,0,0,0,1
-0.008222876737906058,3.0,5.0,20.0,0,1,0,1,0,0
-0.09161573536330267,2.75,5.0,10.0,0,1,0,1,0,0
0.07516998188749055,3.0,4.0,16.0,0,1,0,1,0,0
-0.45298478940668796,2.5,4.2,14.0,0,0,1,0,1,0
-0.5363776480320845,3.0,4.0,0.0,0,0,1,0,0,1
-0.8310324151751526,3.0,5.25,7.0,0,1,0,0,0,1
-0.9533419411590677,3.0,3.5,13.0,0,0,1,1,0,0
-0.48078240894848684,4.0,3.0,13.0,0,1,0,0,0,1
-0.10273478318002222,3.0,5.1,14.0,0,1,0,1,0,0
-0.3417943112394925,2.75,4.0,13.0,0,1,0,0,1,0
-0.42518716986488914,3.0,4.1,15.0,0,1,0,1,0,0
0.4921342750144736,2.75,5.5,20.0,0,1,0,0,0,1
1.465050958977434,3.0,9.0,13.0,0,1,0,0,0,1
0.35314617730547926,2.5,6.1,20.0,0,1,0,1,0,0
-0.230603833072297,2.75,3.75,0.0,0,1,0,0,0,1
-0.8143538434500733,2.0,3.1,24.0,0,1,0,1,0,0
-0.0638181158215038,2.75,5.5,16.0,0,1,0,0,1,0
0.6033247531816691,3.0,6.5,16.0,0,0,1,0,1,0
-0.09161573536330267,3.0,5.0,15.0,0,1,0,0,1,0
-0.42518716986488914,3.0,4.3,12.0,0,1,0,1,0,0
-0.48078240894848684,3.0,5.0,13.0,0,1,0,1,0,0
-0.8977467020754699,3.0,4.0,16.0,0,1,0,1,0,0
-1.1757228974934586,1.0,3.0,13.0,0,1,0,0,1,0
2.0210033498134115,3.0,15.0,12.0,0,1,0,1,0,0
-1.0812109910513426,1.0,3.5,20.0,0,0,1,0,1,0
-0.20280621353049816,3.0,6.0,10.0,0,1,0,0,0,1
-1.1590443257683793,1.0,3.2,12.0,0,1,0,0,1,0
-0.48078240894848684,3.0,5.5,13.0,0,1,0,0,0,1
-1.1757228974934586,1.0,3.25,10.0,0,1,0,0,0,1
-0.5919728871156823,3.0,4.0,12.0,0,1,0,0,0,1
-0.48078240894848684,2.75,4.0,13.0,0,1,0,0,0,1
0.2975509382218815,5.0,3.0,36.08924,0,1,0,0,0,1
-0.7309609848246766,3.0,4.0,10.0,0,0,1,0,1,0
-0.3417943112394925,3.0,4.25,13.0,0,1,0,1,0,0
-0.9533419411590677,3.0,3.0,10.0,0,1,0,0,1,0
-0.09161573536330267,3.0,5.25,13.0,0,1,0,1,0,0
0.4643366554726747,4.0,11.0,0.0,0,0,1,1,0,0
1.7986223934790204,3.0,8.3,40.0,0,1,0,1,0,0
-0.9255443216172687,3.0,3.1,13.0,0,1,0,1,0,0
-1.1479252779516598,2.0,3.2,13.0,0,1,0,1,0,0
-0.7865562239082744,4.0,3.5,20.0,1,0,0,0,0,1
1.1870747635594454,2.75,9.934258582907232,0.0,0,1,0,0,0,1
-0.6197705066574812,2.75,5.200876552227904,20.0,0,1,0,0,0,1
-0.20280621353049816,2.75,4.032140248356464,36.08924,0,1,0,0,0,1
-0.7587586043664756,2.75,4.382761139517896,0.0,0,1,0,0,0,1
1.7430271543954228,2.75,12.0,13.0,0,1,0,0,0,1
-0.3139966916976936,2.75,6.5,13.0,0,1,0,0,0,1
-0.5919728871156823,3.0,5.625,20.0,0,1,0,0,0,1
0.07516998188749055,3.0,3.0,20.0,0,0,1,0,0,1
2.0210033498134115,3.0,10.0,13.0,0,0,1,0,0,1
2.576955740649389,2.75,14.75,13.0,0,1,0,0,0,1
-0.6197705066574812,3.0,3.3,13.0,0,0,1,0,0,1
1.465050958977434,3.0,10.0,20.0,0,0,1,0,0,1
-0.6086514588407617,3.0,3.5,12.0,0,1,0,0,1,0
-0.7698776521831951,3.0,3.5,12.0,0,1,0,0,1,0
-0.008222876737906058,3.0,6.0,14.0,0,1,0,0,0,1
1.048086665850451,3.0,5.0,0.0,0,1,0,0,0,1
-1.0311752758761046,2.0,3.2,0.0,0,0,1,0,0,1
-0.48078240894848684,3.0,4.5,13.0,0,1,0,0,0,1
-0.9255443216172687,3.0,3.1,0.0,0,1,0,0,0,1
-0.45298478940668796,3.0,3.3125,0.0,0,1,0,0,0,1
-0.6197705066574812,3.0,3.5,0.0,0,1,0,0,0,1
0.047372362345691685,3.0,4.2,19.68504,0,1,0,0,0,1
1.048086665850451,3.0,15.0,13.0,0,1,0,0,1,0
-0.7309609848246766,2.75,5.0,14.0,0,1,0,0,1,0
0.3018317716313185,3.0,8.5,16.0,0,0,1,1,0,0
-0.1472109744469004,4.0,4.0,14.0,0,1,0,0,1,0
-0.3695919307812914,3.0,3.375,22.0,0,0,1,1,0,0
-0.675365745741079,3.0,4.5,10.0,0,0,1,0,0,1
-0.45298478940668796,4.0,5.0,10.0,1,0,0,0,0,1
0.35314617730547926,3.0,8.0,20.0,0,0,1,0,0,1
-0.7587586043664756,3.0,4.2,12.0,0,1,0,0,1,0
-0.0638181158215038,3.0,6.875,13.0,0,1,0,0,1,0
0.6311223727234679,3.0,8.0,20.0,0,1,0,0,1,0
-0.675365745741079,3.0,4.0,13.12336,0,1,0,1,0,0
2.0210033498134115,3.0,16.0,20.0,0,1,0,1,0,0
0.7701104704324623,2.75,8.0,16.0,0,1,0,0,1,0
-0.48078240894848684,2.75,5.259313367421475,0.0,0,1,0,0,0,1
0.6311223727234679,2.75,10.81081081081081,0.0,0,1,0,0,0,1
0.6311223727234679,2.75,10.81081081081081,0.0,0,1,0,0,0,1
0.07516998188749055,2.75,7.158509861212564,0.0,0,1,0,0,0,1
-1.2368776604854161,1.0,3.0,13.0,0,1,0,0,1,0
-1.2035205170352574,1.0,3.2,12.0,0,1,0,0,0,1
0.15856284051288716,2.75,4.0,13.0,0,1,0,0,0,1
-0.5363776480320845,3.0,4.0,16.0,0,1,0,0,0,1
-0.7365205087330364,3.0,4.0,20.0,0,1,0,1,0,0
0.11408664924600898,2.75,8.5,12.0,0,1,0,0,0,1
-0.9811395607008665,5.0,3.1,14.0,0,1,0,0,1,0
-0.7865562239082744,3.0,2.75,12.0,0,1,0,1,0,0
-0.9255443216172687,3.0,3.2,13.0,0,1,0,1,0,0
0.24195569913828377,2.75,7.0,10.0,0,1,0,0,0,1
-0.7587586043664756,3.0,3.5,13.0,0,1,0,0,0,1
-0.48078240894848684,2.0,5.5,0.0,0,0,1,0,0,1
-0.8977467020754699,3.0,3.5,12.0,0,1,0,0,0,1
-0.48078240894848684,3.0,4.0,13.0,0,1,0,0,0,1
1.4594914350690742,3.0,16.0,26.0,0,1,0,0,1,0
-0.20836573743885792,3.0,4.1,0.0,0,1,0,0,0,1
1.1870747635594454,2.0,8.2,24.0,0,1,0,0,1,0
-0.39738955032309026,3.0,4.5,13.0,0,1,0,0,1,0
-0.0638181158215038,3.0,4.375,13.0,0,1,0,0,1,0
-0.675365745741079,4.0,3.4375,14.0,0,1,0,0,1,0
0.24195569913828377,4.0,7.0,15.0,0,1,0,0,0,1
-0.48078240894848684,4.0,4.75,12.0,0,1,0,0,0,1
-0.5363776480320845,4.0,3.0,20.0,0,1,0,0,0,1
-0.9255443216172687,4.0,3.5,20.0,0,1,0,0,1,0
-0.42518716986488914,3.0,4.3,16.0,0,1,0,0,0,1
-0.2584014526140959,2.75,4.0,14.0,0,1,0,0,0,1
-0.6030919349324019,3.0,4.0,20.0,0,1,0,0,0,1
-0.3417943112394925,4.0,4.0,12.0,0,1,0,0,0,1
-0.6197705066574812,3.0,3.13,12.0,0,1,0,0,0,1
-0.20280621353049816,3.0,6.5,15.0,0,1,0,0,0,1
0.9924914267668533,3.0,6.0,12.0,0,1,0,0,0,1
-0.036020496279704925,3.0,5.0,15.0,0,1,0,0,0,1
0.35314617730547926,4.0,7.0,13.0,0,1,0,0,0,1
-0.8588300347169515,3.0,3.1,13.0,0,1,0,0,0,1
-0.8866276542587503,4.0,3.5,13.0,0,1,0,0,0,1
-0.9255443216172687,2.75,3.0,13.0,0,1,0,0,0,1
-0.2139252613472177,3.0,6.0,13.0,0,1,0,0,0,1
-0.7031633652828778,3.0,3.5,13.0,0,1,0,0,0,1
0.019574742803892813,3.0,6.0,13.0,0,1,0,0,0,1
-0.7643181282748354,2.75,3.0,12.0,0,1,0,0,0,1
-0.9366633694339883,3.0,3.0,13.0,0,1,0,0,0,1
1.6318366762282273,4.0,12.875,13.0,0,1,0,0,0,1
-1.0812109910513426,2.0,3.625,13.0,0,1,0,0,0,1
-0.7587586043664756,3.0,3.0625,16.0,0,0,1,0,0,1
-0.7865562239082744,3.0,3.2,13.0,0,1,0,0,0,1
-0.7031633652828778,2.0,3.1,18.0,0,1,0,0,0,1
3.6888605223213435,3.0,10.1,20.0,0,1,0,0,0,1
-0.6197705066574812,4.0,3.0625,10.0,0,1,0,0,0,1
0.18636046005468604,3.0,4.0,12.0,0,1,0,0,0,1
-0.8143538434500733,3.0,3.875,20.0,0,1,0,0,0,1
0.6311223727234679,3.0,9.0,12.0,0,1,0,0,0,1
-0.9533419411590677,3.0,4.0,12.0,0,1,0,0,0,1
3.021717653318171,3.0,15.625,20.0,0,1,0,0,0,1
-0.2584014526140959,5.0,4.2,10.0,0,1,0,0,0,1
1.1870747635594454,4.0,7.0,20.0,0,1,0,0,0,1
0.13076522097108828,3.5,3.2,13.0,0,1,0,0,0,1
-0.5363776480320845,3.0,3.2,13.0,0,1,0,0,0,1
-1.2035205170352574,1.0,3.0,13.0,0,1,0,0,0,1
0.6311223727234679,4.0,4.125,0.0,0,1,0,0,0,1
-0.7587586043664756,3.0,5.0,13.0,0,1,0,0,0,1
-0.9811395607008665,3.0,3.0,13.0,0,0,1,0,0,1
0.21415807959648492,6.0,2.875,12.0,0,1,0,0,0,1
-0.42518716986488914,3.0,4.125,12.0,0,1,0,0,0,1
-0.8977467020754699,3.0,4.622352081811541,20.0,0,1,0,0,0,1
-0.48078240894848684,3.0,4.75,13.0,0,0,1,0,0,1
-0.28619907215589474,2.0,5.25,18.0,0,1,0,0,0,1
-1.064532419326263,2.0,5.1875,13.0,0,0,1,0,0,1
-0.3417943112394925,3.0,5.1875,13.0,0,1,0,0,0,1
1.1870747635594454,2.75,9.934258582907232,20.0,0,1,0,0,0,1
-0.9533419411590677,10.0,3.944485025566107,20.0,0,0,1,0,0,1
1.7430271543954228,3.0,12.0,13.0,0,1,0,0,0,1
0.7701104704324623,2.75,3.0625,36.08924,0,1,0,0,0,1
0.07516998188749055,3.0,4.5,20.0,0,1,0,0,0,1
-0.7587586043664756,3.0,3.75,20.0,0,1,0,0,0,1
-0.48078240894848684,4.0,8.765522279035793,13.0,0,1,0,0,0,1
0.8813009485996578,3.0,9.0,10.0,0,1,0,0,0,1
-0.8699490825336711,2.0,6.0,20.0,0,1,0,0,0,1
0.5477295140980714,3.0,3.5625,20.0,0,1,0,0,0,1
0.07516998188749055,3.0,7.1,14.0,1,0,0,0,0,1
1.465050958977434,3.0,12.0,13.0,0,1,0,0,0,1
0.24195569913828377,3.0,6.1,14.0,0,1,0,0,0,1
2.0210033498134115,2.0,12.25,20.0,0,1,0,0,0,1
0.4365390359308759,3.0,8.25,14.0,0,1,0,0,0,1
-0.6197705066574812,2.75,4.0,20.0,1,0,0,0,0,1
0.35870570121383905,2.0,4.9375,14.0,0,1,0,0,0,1
-0.9533419411590677,3.0,3.0,10.0,0,1,0,0,0,1
1.1870747635594454,2.0,5.25,20.0,0,1,0,0,0,1
-0.42518716986488914,3.0,6.25,15.0,0,1,0,0,0,1
-0.036020496279704925,3.5,7.1,10.0,0,0,1,0,0,1
1.1870747635594454,2.0,7.5,13.0,0,1,0,0,0,1
1.6040390566864284,3.0,15.0,13.0,0,1,0,0,0,1
0.07516998188749055,3.0,7.5,18.0,1,0,0,0,0,1
0.15856284051288716,3.0,11.75,18.0,0,1,0,0,0,1
-0.42518716986488914,2.75,5.0,15.0,0,1,0,0,0,1
-0.8143538434500733,2.75,4.0,15.0,0,1,0,0,0,1
-0.48078240894848684,2.75,5.0,15.0,0,1,0,0,0,1
-0.7587586043664756,2.75,5.0,15.0,0,1,0,0,0,1
-0.2584014526140959,2.75,5.0,12.0,0,1,0,0,0,1
-0.2584014526140959,2.75,4.25,15.0,0,0,1,0,0,1
0.35314617730547926,2.75,12.0,10.0,0,0,1,0,0,1
-0.8699490825336711,2.75,3.5,13.0,0,1,0,0,0,1
-0.5919728871156823,2.75,5.625,16.0,0,0,1,0,0,1
0.07516998188749055,2.75,11.0,20.0,0,1,0,0,0,1
0.07516998188749055,2.75,7.0,20.0,0,1,0,0,0,1
0.6311223727234679,2.75,4.0,30.0,0,1,0,0,0,1
-0.7031633652828778,2.75,4.5,16.0,0,0,1,0,0,1
-0.3139966916976936,2.75,4.5,13.0,0,0,1,0,0,1
-0.0638181158215038,5.0,3.0,25.0,0,1,0,0,0,1
-1.2035205170352574,2.0,2.5,13.0,0,1,0,0,0,1
-0.3695919307812914,2.0,8.0,12.0,0,1,0,0,0,1
2.159991447522406,3.0,13.0,12.0,0,1,0,0,0,1
